Customer ID,Country,TotalSale,Recence,Frequence,Montant,Nb_Annulations,Total_Commandes
13472.0,United Kingdom,27.0,113,2,592.24,0.0,28
15246.0,United Kingdom,19.5,8,2,452.25,0.0,51
15887.0,United Kingdom,15.0,56,3,1027.15,0.0,37
15714.0,United Kingdom,94.4,103,3,453.93,0.0,48
16565.0,United Kingdom,17.700000000000003,14,5,700.45,2.0,13
14859.0,United Kingdom,21.3,204,1,351.9,1.0,67
12874.0,Belgium,20.16,35,3,933.42,1.0,49
17683.0,United Kingdom,30.0,35,3,819.01,0.0,46
18214.0,United Kingdom,7.8,180,5,1480.99,4.0,62
14902.0,United Kingdom,17.700000000000003,45,3,686.16,6.0,65
18206.0,United Kingdom,13.52,203,1,314.65999999999997,0.0,19
17235.0,United Kingdom,7.5,22,7,1354.82,0.0,89
14687.0,United Kingdom,20.8,49,2,773.6800000000001,0.0,40
12911.0,United Kingdom,3.4,201,1,1651.72,0.0,236
18112.0,United Kingdom,5.0,68,2,420.67,0.0,62
13109.0,United Kingdom,23.6,199,2,340.74,4.0,74
14208.0,United Kingdom,17.700000000000003,201,1,415.31,0.0,35
16340.0,United Kingdom,1.68,89,2,961.93,0.0,357
13614.0,United Kingdom,4.35,43,2,747.28,0.0,264
15976.0,United Kingdom,2.55,60,4,1266.77,0.0,378
14247.0,United Kingdom,7.5,54,5,613.84,1.0,114
14734.0,United Kingdom,17.700000000000003,66,5,1045.47,1.0,64
14309.0,United Kingdom,10.5,8,3,1576.03,6.0,195
15958.0,United Kingdom,7.6499999999999995,53,3,357.77,0.0,65
17987.0,United Kingdom,3.4,26,5,691.35,3.0,167
15471.0,United Kingdom,2.95,30,2,837.53,0.0,155
14515.0,United Kingdom,1.65,37,9,1616.81,4.0,177
16382.0,United Kingdom,29.95,57,2,353.1,0.0,44
13699.0,United Kingdom,14.98,196,2,402.82,3.0,40
17515.0,United Kingdom,29.9,44,5,963.49,0.0,179
18100.0,United Kingdom,17.4,200,1,451.56,0.0,30
15872.0,United Kingdom,4.2,28,2,413.0,0.0,188
15551.0,United Kingdom,7.5,44,8,1192.95,2.0,145
17101.0,United Kingdom,15.0,44,3,885.3199999999999,0.0,73
13997.0,United Kingdom,2.95,168,3,376.46,0.0,44
16048.0,United Kingdom,17.4,23,5,812.84,2.0,38
17713.0,United Kingdom,19.35,31,4,1198.09,0.0,76
13502.0,United Kingdom,14.850000000000001,60,3,482.6,1.0,34
14260.0,United Kingdom,30.0,121,3,824.28,0.0,51
17282.0,United Kingdom,3.4799999999999995,105,2,623.08,0.0,204
14230.0,United Kingdom,17.700000000000003,85,3,979.8000000000001,0.0,33
14615.0,United Kingdom,39.599999999999994,44,6,934.26,3.0,51
12634.0,USA,13.200000000000001,185,2,490.0,0.0,20
13065.0,United Kingdom,13.5,22,6,1050.1000000000001,1.0,63
17869.0,United Kingdom,4.25,17,3,599.78,0.0,80
15734.0,United Kingdom,35.400000000000006,86,2,923.85,0.0,43
15207.0,United Kingdom,33.0,59,5,653.77,3.0,27
16679.0,United Kingdom,14.850000000000001,16,3,663.31,0.0,18
14618.0,United Kingdom,9.95,16,6,757.08,2.0,53
15102.0,United Kingdom,10.2,180,2,554.67,0.0,27
17996.0,United Kingdom,15.299999999999999,29,3,482.33,0.0,67
17691.0,United Kingdom,11.7,7,5,627.35,1.0,44
14228.0,United Kingdom,39.95,87,3,745.5,0.0,38
13337.0,United Kingdom,12.600000000000001,168,2,1548.55,3.0,90
18022.0,United Kingdom,10.05,35,4,894.53,0.0,425
17749.0,United Kingdom,19.9,196,1,351.66,0.0,57
13601.0,United Kingdom,4.25,42,2,466.67,0.0,185
13745.0,United Kingdom,15.0,191,2,469.73,3.0,59
16021.0,United Kingdom,0.84,45,2,487.03,0.0,126
17790.0,United Kingdom,2.5,7,11,1214.66,0.0,302
14224.0,United Kingdom,1.65,40,5,831.98,0.0,229
17923.0,United Kingdom,187.5,177,2,289.5,0.0,3
16647.0,United Kingdom,14.98,92,2,327.84,0.0,33
13383.0,United Kingdom,305.28000000000003,193,1,305.28000000000003,0.0,1
13559.0,United Kingdom,330.0,162,2,990.0,0.0,2
16625.0,United Kingdom,17.700000000000003,72,5,1318.0,1.0,100
12897.0,United Kingdom,19.799999999999997,31,2,297.75,0.0,14
15901.0,United Kingdom,5.9,101,6,317.0,2.0,166
15016.0,United Kingdom,6.35,42,5,442.85,2.0,107
16007.0,United Kingdom,6.6,33,3,1359.25,0.0,657
15361.0,United Kingdom,71.4,11,4,689.07,0.0,10
16500.0,United Kingdom,10.2,24,4,435.09999999999997,1.0,35
14139.0,United Kingdom,10.2,140,3,670.98,0.0,69
16001.0,United Kingdom,-10.2,30,2,519.06,10.0,39
16205.0,United Kingdom,12.75,46,3,1062.48,0.0,197
13168.0,United Kingdom,19.9,192,1,541.14,2.0,175
17952.0,United Kingdom,4.25,28,4,788.46,0.0,98
13567.0,United Kingdom,4.2,78,5,1074.19,1.0,202
14375.0,United Kingdom,1.25,100,2,871.26,0.0,205
14619.0,United Kingdom,7.800000000000001,191,1,896.8000000000001,2.0,62
14075.0,United Kingdom,10.0,53,3,792.61,0.0,81
16492.0,United Kingdom,10.2,190,1,385.56,0.0,23
13919.0,Denmark,36.0,74,2,975.87,5.0,82
17098.0,United Kingdom,63.75,31,3,591.0699999999999,0.0,18
16515.0,United Kingdom,35.400000000000006,29,5,1554.92,0.0,236
14508.0,United Kingdom,2.55,26,4,536.02,1.0,178
15718.0,United Kingdom,9.899999999999999,189,1,293.79,0.0,18
17341.0,United Kingdom,40.56,16,3,1006.53,0.0,219
16155.0,United Kingdom,15.0,31,6,781.05,2.0,50
14919.0,United Kingdom,53.1,189,1,359.35,0.0,13
12412.0,Denmark,20.4,51,5,1354.15,4.0,131
18128.0,United Kingdom,5.0,187,1,399.29,0.0,42
15247.0,United Kingdom,19.799999999999997,114,3,611.11,1.0,18
16739.0,United Kingdom,17.700000000000003,163,2,459.68,4.0,42
14338.0,United Kingdom,14.850000000000001,186,1,339.88,3.0,53
16815.0,United Kingdom,1.9,103,2,406.02,0.0,73
15081.0,United Kingdom,10.2,16,8,1460.92,2.0,103
16227.0,United Kingdom,18.0,129,4,640.5,7.0,41
12724.0,France,11.7,33,3,1286.11,0.0,129
16894.0,United Kingdom,5.9,152,5,1265.26,6.0,193
15809.0,United Kingdom,15.9,105,3,463.67,9.0,67
14793.0,United Kingdom,25.200000000000003,184,1,396.91,1.0,40
16680.0,United Kingdom,15.0,178,2,637.75,0.0,29
17422.0,United Kingdom,27.04,24,10,1488.52,28.0,233
17380.0,United Kingdom,60.0,83,4,643.75,1.0,11
14725.0,United Kingdom,18.15,44,4,546.76,2.0,102
17310.0,United Kingdom,765.0,37,2,1025.1,0.0,2
13942.0,United Kingdom,320.0,184,1,320.0,0.0,1
12379.0,Belgium,39.599999999999994,72,2,767.98,1.0,82
16825.0,United Kingdom,63.5,27,3,1051.71,0.0,64
16683.0,United Kingdom,25.200000000000003,179,2,309.35,1.0,19
12741.0,USA,30.0,179,2,406.07,0.0,16
17099.0,United Kingdom,10.2,182,1,582.17,0.0,40
14326.0,United Kingdom,5.04,113,2,757.13,1.0,58
15824.0,United Kingdom,17.700000000000003,103,2,890.94,0.0,26
14058.0,United Kingdom,17.700000000000003,112,2,469.19,0.0,24
14199.0,United Kingdom,76.5,50,5,731.0999999999999,2.0,20
17194.0,United Kingdom,39.599999999999994,10,2,802.5,0.0,61
16529.0,United Kingdom,25.200000000000003,127,3,1531.55,0.0,128
15264.0,United Kingdom,19.8,129,2,450.46000000000004,2.0,57
17812.0,United Kingdom,4.25,18,4,405.48,0.0,189
17437.0,United Kingdom,8.5,179,1,369.68,0.0,52
16012.0,United Kingdom,15.600000000000001,51,2,1563.3,0.0,239
17578.0,United Kingdom,17.88,124,8,878.99,5.0,70
13123.0,United Kingdom,9.95,122,2,506.75,0.0,45
12784.0,Portugal,17.700000000000003,179,1,1230.33,0.0,129
17326.0,United Kingdom,1.25,58,2,312.35,0.0,86
12485.0,Sweden,17.700000000000003,179,1,708.1,0.0,34
14020.0,United Kingdom,20.28,126,3,570.46,4.0,76
13859.0,United Kingdom,15.299999999999999,179,1,314.7,0.0,36
12527.0,Germany,60.0,144,2,386.8,0.0,32
13023.0,United Kingdom,17.0,178,1,759.13,0.0,76
13299.0,United Kingdom,17.700000000000003,63,4,1030.8,4.0,66
12788.0,Netherlands,16.5,113,4,444.9,0.0,26
12529.0,France,20.700000000000003,172,2,311.78000000000003,2.0,23
15430.0,United Kingdom,17.700000000000003,117,3,903.75,5.0,41
15842.0,United Kingdom,22.5,37,3,528.75,3.0,28
13752.0,United Kingdom,34.0,177,1,404.45000000000005,0.0,94
14398.0,United Kingdom,5.04,51,2,707.79,0.0,53
17666.0,United Kingdom,15.600000000000001,127,3,1319.6399999999999,0.0,44
14217.0,United Kingdom,17.700000000000003,15,11,1281.51,10.0,184
17748.0,United Kingdom,12.5,177,1,358.15,0.0,17
13814.0,Germany,39.0,163,2,676.95,2.0,81
13649.0,United Kingdom,15.0,16,5,1304.88,0.0,108
12575.0,France,15.299999999999999,107,2,622.8199999999999,0.0,38
16926.0,United Kingdom,5.9,21,6,1158.66,1.0,97
12576.0,Poland,9.95,42,5,776.89,5.0,147
13292.0,United Kingdom,15.299999999999999,60,4,408.85,1.0,60
13439.0,United Kingdom,7.49,38,2,702.9,0.0,167
17080.0,United Kingdom,58.0,28,5,669.91,1.0,34
16907.0,United Kingdom,5.95,14,5,722.0500000000001,0.0,209
14693.0,United Kingdom,15.0,75,7,966.96,1.0,76
18230.0,United Kingdom,12.6,8,4,1399.8600000000001,3.0,143
14699.0,United Kingdom,17.700000000000003,85,3,593.47,0.0,50
14963.0,United Kingdom,7.49,29,8,1645.3799999999999,2.0,478
13246.0,United Kingdom,2.5,43,7,1345.68,6.0,377
13029.0,United Kingdom,299.4,3,3,1062.3,0.0,17
15627.0,United Kingdom,10.2,107,2,566.9,0.0,24
15678.0,United Kingdom,23.6,45,2,1473.24,0.0,92
16110.0,United Kingdom,3.3,172,1,460.64,0.0,430
15969.0,United Kingdom,29.96,75,2,460.95,1.0,36
12953.0,United Kingdom,14.98,172,1,498.96000000000004,0.0,48
12693.0,Germany,19.8,46,5,809.46,4.0,83
15076.0,United Kingdom,12.75,142,4,544.99,2.0,82
16576.0,United Kingdom,17.4,59,5,513.1700000000001,3.0,36
12403.0,Denmark,244.08,171,1,591.6600000000001,1.0,10
12730.0,Germany,12.75,171,1,829.25,0.0,47
14452.0,United Kingdom,2.6,45,2,399.9,0.0,129
15133.0,United Kingdom,20.28,32,2,824.48,0.0,49
16649.0,United Kingdom,14.98,170,1,306.58000000000004,0.0,20
13677.0,United Kingdom,2.55,54,2,551.24,0.0,106
15127.0,United Kingdom,30.0,169,1,304.97,0.0,28
12592.0,Germany,20.16,169,6,715.02,3.0,84
16650.0,United Kingdom,25.5,70,6,1397.69,0.0,98
17492.0,United Kingdom,17.700000000000003,128,2,747.85,0.0,39
16049.0,United Kingdom,0.29,25,3,777.34,0.0,485
17143.0,United Kingdom,4.95,67,2,880.97,0.0,112
14248.0,United Kingdom,13.919999999999998,109,2,730.37,0.0,47
16435.0,United Kingdom,8.25,161,3,1003.0699999999999,0.0,125
17714.0,United Kingdom,17.85,35,8,1223.58,4.0,85
17034.0,United Kingdom,42.5,56,3,497.25,6.0,64
18096.0,United Kingdom,6.35,92,3,808.81,0.0,391
16172.0,United Kingdom,10.95,123,3,744.34,0.0,113
15530.0,United Kingdom,33.9,162,1,311.37,0.0,142
13255.0,United Kingdom,15.0,23,2,504.95,1.0,27
17968.0,United Kingdom,1.65,23,4,590.44,0.0,128
15908.0,United Kingdom,9.0,140,2,758.62,0.0,40
17921.0,United Kingdom,3.9,28,8,1533.98,2.0,362
15452.0,United Kingdom,7.8,40,3,1256.63,0.0,199
13959.0,United Kingdom,10.75,12,4,685.47,0.0,157
12977.0,United Kingdom,59.5,151,3,474.64,0.0,58
14553.0,United Kingdom,1.25,61,5,933.83,1.0,289
15189.0,United Kingdom,152.64000000000001,30,5,1298.99,20.0,261
16496.0,United Kingdom,19.799999999999997,81,3,731.25,2.0,140
14599.0,United Kingdom,10.9,40,2,457.89,0.0,79
16861.0,United Kingdom,102.0,18,4,750.72,2.0,51
17090.0,United Kingdom,35.400000000000006,4,8,1075.29,2.0,92
14922.0,United Kingdom,15.0,43,2,843.74,0.0,50
16129.0,United Kingdom,10.2,57,3,1396.05,0.0,96
15617.0,United Kingdom,14.75,45,3,828.5500000000001,0.0,42
14797.0,United Kingdom,23.4,157,1,300.31,0.0,16
13444.0,United Kingdom,17.0,24,2,619.08,0.0,57
18074.0,United Kingdom,15.0,23,2,1019.44,0.0,43
16975.0,United Kingdom,19.799999999999997,63,5,902.4200000000001,2.0,47
17643.0,United Kingdom,16.5,23,2,439.7,0.0,31
12421.0,Spain,15.0,65,3,286.56,2.0,67
17918.0,United Kingdom,2.55,150,3,396.39,0.0,40
14236.0,United Kingdom,15.0,21,6,1241.88,2.0,49
12595.0,Germany,5.04,154,1,299.02,0.0,19
16203.0,United Kingdom,17.4,22,3,521.64,1.0,67
14312.0,United Kingdom,16.5,28,5,1478.7,0.0,180
18244.0,United Kingdom,40.8,80,2,568.64,0.0,19
12866.0,Belgium,15.6,124,2,668.23,0.0,63
12410.0,Switzerland,80.0,152,1,320.38,2.0,42
13239.0,United Kingdom,10.4,86,5,1250.28,1.0,95
12889.0,United Kingdom,17.0,30,6,365.66,2.0,27
15080.0,United Kingdom,17.85,77,2,546.25,0.0,31
12801.0,Sweden,25.200000000000003,127,2,1031.87,1.0,51
13161.0,United Kingdom,5.9,150,1,359.38,0.0,33
12804.0,Netherlands,5.9,115,2,325.37,0.0,66
13435.0,United Kingdom,99.5,26,2,637.44,2.0,151
17122.0,United Kingdom,10.2,38,3,432.18,0.0,30
18207.0,United Kingdom,34.8,143,3,505.12,3.0,34
13796.0,United Kingdom,10.95,149,1,289.7,0.0,22
16278.0,United Kingdom,10.95,127,4,518.76,5.0,60
18264.0,United Kingdom,17.700000000000003,148,1,603.25,0.0,36
14901.0,United Kingdom,17.700000000000003,10,7,988.46,2.0,136
17168.0,United Kingdom,20.4,148,1,400.2,0.0,21
12408.0,Belgium,23.4,29,5,1437.07,11.0,170
15021.0,United Kingdom,1.65,16,7,775.21,8.0,631
14346.0,United Kingdom,15.299999999999999,75,3,1294.17,0.0,146
16428.0,United Kingdom,1.25,63,3,638.49,1.0,128
17109.0,United Kingdom,11.9,56,2,410.42,4.0,143
14455.0,United Kingdom,20.4,82,5,584.37,3.0,80
13474.0,United Kingdom,1.45,93,2,419.75,0.0,126
12862.0,United Kingdom,10.2,75,2,984.62,0.0,131
13617.0,United Kingdom,2.55,58,6,719.62,1.0,108
15666.0,United Kingdom,3.3,121,2,632.9399999999999,0.0,67
15200.0,United Kingdom,15.0,144,1,549.05,0.0,30
18277.0,United Kingdom,10.08,37,6,1013.75,4.0,68
16060.0,United Kingdom,19.799999999999997,50,3,541.95,0.0,24
17665.0,United Kingdom,69.12,143,1,563.1,0.0,19
16880.0,United Kingdom,21.8,143,1,321.78,0.0,183
14219.0,United Kingdom,17.85,59,2,543.89,0.0,43
15363.0,United Kingdom,17.700000000000003,22,2,678.11,1.0,36
15387.0,United Kingdom,17.9,142,1,468.65,0.0,20
15587.0,United Kingdom,81.36,1,4,953.28,0.0,14
13155.0,United Kingdom,12.600000000000001,18,3,778.42,0.0,112
17156.0,United Kingdom,17.4,134,2,572.07,2.0,41
18079.0,United Kingdom,39.599999999999994,141,1,590.78,0.0,136
13140.0,United Kingdom,2.95,16,3,790.71,0.0,105
18154.0,United Kingdom,6.8,38,3,533.41,0.0,47
17132.0,United Kingdom,10.2,101,2,1220.9099999999999,0.0,71
14575.0,United Kingdom,9.95,138,1,420.22,0.0,72
17393.0,United Kingdom,1.45,60,2,381.15,0.0,48
12458.0,Switzerland,16.5,77,2,830.09,0.0,84
15595.0,United Kingdom,30.0,137,1,357.6,0.0,4
14631.0,United Kingdom,17.4,36,4,1016.19,1.0,92
14794.0,United Kingdom,10.2,42,4,617.04,3.0,107
17212.0,United Kingdom,30.0,108,2,567.5600000000001,0.0,29
14022.0,United Kingdom,15.0,136,1,352.15000000000003,0.0,47
14053.0,United Kingdom,137.8,47,2,312.05,0.0,9
13045.0,United Kingdom,15.299999999999999,51,2,503.64,0.0,45
14722.0,United Kingdom,2.95,127,2,309.1,0.0,87
16221.0,United Kingdom,1.25,17,8,1319.3,2.0,241
13717.0,United Kingdom,10.0,102,4,315.79,3.0,127
15837.0,United Kingdom,14.850000000000001,135,1,385.03000000000003,0.0,52
14700.0,United Kingdom,5.04,65,2,880.96,0.0,167
17615.0,United Kingdom,15.0,37,4,384.7,1.0,57
14736.0,United Kingdom,3.95,135,2,374.05,0.0,88
15110.0,United Kingdom,25.200000000000003,53,2,509.75,4.0,57
15652.0,United Kingdom,25.5,37,5,1059.7,1.0,103
14630.0,United Kingdom,12.75,133,1,338.65,0.0,21
17639.0,United Kingdom,7.95,36,5,506.67,0.0,79
14550.0,United Kingdom,15.0,38,2,587.69,0.0,97
12676.0,Sweden,12.600000000000001,58,6,1441.7,1.0,108
16345.0,United Kingdom,11.9,132,1,613.33,0.0,108
17300.0,United Kingdom,13.0,40,2,393.64,0.0,44
15893.0,United Kingdom,305.28000000000003,131,1,305.28000000000003,0.0,1
16043.0,United Kingdom,17.700000000000003,29,4,1082.6000000000001,0.0,73
16468.0,United Kingdom,4.95,119,2,712.62,0.0,45
14996.0,United Kingdom,10.2,131,2,442.28999999999996,0.0,41
17299.0,United Kingdom,17.700000000000003,89,2,336.62,0.0,113
14379.0,United Kingdom,4.25,42,2,917.06,0.0,128
13945.0,United Kingdom,5.04,44,2,854.15,0.0,51
14531.0,United Kingdom,17.0,129,1,376.34,0.0,29
17430.0,United Kingdom,15.0,15,3,469.40999999999997,0.0,37
14749.0,United Kingdom,21.0,129,1,310.15,0.0,18
17513.0,United Kingdom,142.8,58,2,645.6,0.0,18
13320.0,United Kingdom,8.5,77,3,669.25,5.0,154
15310.0,United Kingdom,50.400000000000006,128,1,1634.64,0.0,45
17792.0,United Kingdom,9.95,117,2,368.35,0.0,52
16675.0,United Kingdom,15.0,91,2,608.86,0.0,23
16638.0,United Kingdom,30.0,9,7,770.21,1.0,139
15764.0,United Kingdom,17.700000000000003,84,4,1207.81,10.0,259
17585.0,United Kingdom,15.0,95,3,948.03,0.0,384
15154.0,United Kingdom,14.850000000000001,127,2,1089.44,4.0,177
15506.0,United Kingdom,22.47,31,3,1058.25,0.0,273
13479.0,United Kingdom,10.2,99,4,517.5,5.0,58
18191.0,United Kingdom,61.199999999999996,126,1,321.59999999999997,0.0,15
12519.0,Germany,17.700000000000003,114,2,354.35,2.0,41
15322.0,United Kingdom,12.5,126,1,711.18,7.0,90
15855.0,United Kingdom,7.5,125,1,340.48,0.0,95
17471.0,United Kingdom,17.700000000000003,124,1,321.65000000000003,0.0,19
12450.0,Spain,15.0,48,5,469.07,3.0,40
17689.0,United Kingdom,33.0,38,2,317.08,0.0,22
14767.0,United Kingdom,14.98,124,1,382.81,0.0,18
16770.0,United Kingdom,3.4,8,8,1251.93,3.0,342
18140.0,West Indies,17.5,123,1,536.41,0.0,54
15683.0,United Kingdom,19.799999999999997,123,1,330.79,0.0,26
14321.0,United Kingdom,30.0,78,3,667.83,2.0,181
16314.0,United Kingdom,45.0,39,3,1491.4,0.0,62
17649.0,United Kingdom,12.75,119,3,680.7,3.0,101
12721.0,France,17.700000000000003,4,5,1564.3,12.0,251
14229.0,United Kingdom,19.799999999999997,53,6,1018.39,6.0,78
14268.0,United Kingdom,17.700000000000003,120,1,354.85,0.0,19
16235.0,United Kingdom,15.0,25,5,1132.2,7.0,122
13884.0,United Kingdom,13.5,26,8,1007.63,4.0,186
14499.0,United Kingdom,25.200000000000003,24,7,1275.0,3.0,314
16421.0,United Kingdom,25.5,26,3,526.27,0.0,38
16870.0,United Kingdom,19.799999999999997,119,1,450.15999999999997,0.0,28
17894.0,United Kingdom,7.49,2,16,1644.9,8.0,410
15074.0,United Kingdom,15.6,79,2,817.46,0.0,72
13922.0,United Kingdom,94.5,1,5,824.7,3.0,33
12423.0,Denmark,27.0,3,3,1001.01,1.0,166
14885.0,United Kingdom,69.6,77,3,730.8,1.0,32
17126.0,United Kingdom,17.9,12,6,1218.98,2.0,447
12573.0,France,7.6499999999999995,31,4,556.87,0.0,119
12761.0,Netherlands,23.4,107,2,782.95,0.0,27
15574.0,United Kingdom,9.95,8,6,947.34,1.0,231
15677.0,United Kingdom,19.799999999999997,71,2,648.4,0.0,72
18182.0,United Kingdom,17.4,113,1,291.13,0.0,10
16872.0,United Kingdom,10.75,77,3,533.11,0.0,18
16239.0,United Kingdom,30.0,31,4,1078.0,2.0,37
12808.0,Portugal,14.75,18,3,422.45,0.0,47
16100.0,United Kingdom,19.799999999999997,112,1,582.64,0.0,37
14009.0,United Kingdom,17.0,112,1,404.3,2.0,76
15092.0,United Kingdom,14.850000000000001,98,2,315.35,1.0,46
14753.0,United Kingdom,17.4,110,1,306.36,0.0,48
13809.0,Cyprus,10.2,44,2,524.65,0.0,25
13506.0,United Kingdom,13.68,19,6,1156.83,5.0,86
13785.0,United Kingdom,21.9,78,4,542.49,0.0,30
12859.0,United Kingdom,39.599999999999994,108,1,575.1,0.0,21
14968.0,United Kingdom,4.95,108,1,353.65,0.0,84
12605.0,Germany,39.599999999999994,15,5,1225.45,3.0,79
12819.0,United Kingdom,59.400000000000006,108,1,540.52,0.0,19
12777.0,United Kingdom,17.0,107,1,519.45,0.0,26
15752.0,United Kingdom,5.1,22,3,1557.96,1.0,587
13005.0,United Kingdom,10.2,77,3,466.08,4.0,60
12635.0,Germany,15.0,42,2,1241.23,0.0,179
16972.0,United Kingdom,5.1,32,2,749.0,0.0,82
13046.0,United Kingdom,18.6,106,1,319.94,0.0,56
12460.0,Belgium,19.799999999999997,106,1,326.65,0.0,18
17456.0,United Kingdom,15.9,15,2,975.5600000000001,0.0,60
16095.0,United Kingdom,16.5,105,1,447.05,0.0,30
17473.0,United Kingdom,14.850000000000001,51,3,592.15,1.0,35
17366.0,United Kingdom,5.9,41,3,1075.59,1.0,132
12760.0,Netherlands,19.5,105,1,347.8,0.0,21
17369.0,United Kingdom,979.1999999999999,105,1,979.1999999999999,0.0,1
14708.0,United Kingdom,79.95,10,4,1056.21,1.0,42
15992.0,United Kingdom,15.0,46,2,854.61,0.0,54
16042.0,United Kingdom,15.299999999999999,15,6,1005.63,7.0,136
16799.0,United Kingdom,2.95,82,3,447.83,1.0,93
15406.0,United Kingdom,10.5,103,2,465.15999999999997,5.0,127
17728.0,United Kingdom,16.5,54,3,1345.45,7.0,251
13440.0,United Kingdom,42.5,72,10,1213.95,11.0,70
13537.0,United Kingdom,8.95,75,2,717.85,0.0,42
17616.0,United Kingdom,163.2,17,2,489.59999999999997,0.0,4
15107.0,United Kingdom,17.700000000000003,8,7,606.31,5.0,48
18136.0,United Kingdom,19.9,52,5,769.88,6.0,94
14381.0,United Kingdom,0.48,100,1,423.26,0.0,112
14231.0,United Kingdom,17.4,100,1,309.91,4.0,73
15966.0,United Kingdom,13.52,93,2,399.58,5.0,32
15906.0,United Kingdom,12.75,24,4,920.65,4.0,205
13784.0,United Kingdom,40.32,84,4,434.39,2.0,45
16522.0,United Kingdom,17.700000000000003,85,2,433.36,0.0,18
16080.0,United Kingdom,19.799999999999997,35,3,296.3,3.0,33
16979.0,United Kingdom,13.200000000000001,33,4,978.04,4.0,133
17392.0,United Kingdom,14.95,7,2,440.42,0.0,70
13374.0,United Kingdom,15.0,64,2,422.8,0.0,17
13424.0,United Kingdom,10.08,93,2,557.92,1.0,41
16646.0,United Kingdom,17.4,93,2,675.05,1.0,30
15962.0,United Kingdom,3.4799999999999995,99,1,289.48,0.0,55
15748.0,United Kingdom,3.3,98,2,465.45000000000005,0.0,36
15535.0,United Kingdom,9.899999999999999,9,5,503.22,4.0,134
12554.0,Spain,17.700000000000003,98,1,468.5,0.0,26
15026.0,United Kingdom,1.26,25,2,579.89,0.0,138
12425.0,Portugal,15.0,80,2,903.61,4.0,95
15876.0,United Kingdom,313.2,58,2,1449.1399999999999,0.0,11
12543.0,Spain,19.799999999999997,98,1,980.25,0.0,43
18089.0,United Kingdom,23.8,96,1,428.45,0.0,10
13554.0,United Kingdom,23.4,30,10,1547.46,11.0,208
13067.0,United Kingdom,15.9,59,2,393.05,0.0,32
15519.0,United Kingdom,1.95,33,2,344.61,0.0,37
14776.0,United Kingdom,10.2,36,6,1143.44,21.0,211
17255.0,United Kingdom,3.38,40,2,490.22,0.0,182
16264.0,United Kingdom,10.2,88,2,823.53,0.0,63
15870.0,United Kingdom,10.5,46,3,506.02,0.0,143
15599.0,United Kingdom,15.0,95,1,488.32,0.0,83
15462.0,United Kingdom,10.2,95,1,502.45,0.0,41
14212.0,United Kingdom,107.28,95,1,1119.6599999999999,0.0,21
12850.0,United Kingdom,165.0,95,1,330.0,0.0,2
17167.0,United Kingdom,1.45,29,3,867.11,0.0,79
17834.0,United Kingdom,63.0,64,2,689.6700000000001,0.0,58
17284.0,United Kingdom,-229.46,38,4,686.54,4.0,377
13375.0,United Kingdom,29.96,94,1,1013.58,1.0,72
13689.0,United Kingdom,165.0,94,1,349.5,0.0,9
16465.0,United Kingdom,15.9,63,3,726.34,1.0,49
17480.0,United Kingdom,13.200000000000001,94,1,370.40999999999997,2.0,55
14169.0,United Kingdom,8.850000000000001,80,2,621.51,0.0,64
15728.0,United Kingdom,30.0,29,2,544.6,4.0,16
14126.0,United Kingdom,25.200000000000003,94,1,466.33000000000004,1.0,44
17161.0,United Kingdom,25.200000000000003,93,1,856.01,0.0,52
14933.0,Channel Islands,885.0,93,5,885.0,1.0,5
14570.0,United Kingdom,3.75,93,1,395.69,0.0,68
16857.0,United Kingdom,35.400000000000006,92,1,352.8,0.0,11
13264.0,United Kingdom,25.200000000000003,92,1,722.5600000000001,0.0,38
15140.0,United Kingdom,35.400000000000006,92,1,889.44,1.0,113
16856.0,United Kingdom,17.700000000000003,67,2,323.09000000000003,0.0,19
18193.0,United Kingdom,10.08,16,3,942.74,2.0,72
16298.0,United Kingdom,17.700000000000003,47,6,481.8,2.0,49
16261.0,United Kingdom,10.2,35,2,312.62,0.0,163
16775.0,United Kingdom,15.9,17,7,1279.63,1.0,260
16531.0,United Kingdom,19.9,10,6,1111.81,2.0,140
14875.0,United Kingdom,35.8,84,2,1392.83,4.0,93
17567.0,United Kingdom,15.0,22,2,1024.55,12.0,208
16692.0,United Kingdom,571.1999999999999,58,2,638.6999999999999,0.0,5
16140.0,United Kingdom,23.4,21,2,832.4200000000001,2.0,66
14934.0,Channel Islands,15.0,28,6,555.26,63.0,248
17396.0,United Kingdom,23.4,21,9,1243.8,6.0,53
14226.0,United Kingdom,25.0,85,2,766.14,7.0,104
12871.0,United Kingdom,17.0,89,1,363.38,0.0,18
17062.0,United Kingdom,8.7,8,6,783.21,1.0,122
14094.0,United Kingdom,1.25,89,2,310.82,1.0,44
13118.0,United Kingdom,1.9,26,5,1209.1,4.0,152
12449.0,Denmark,122.39999999999999,60,2,768.6,0.0,201
15469.0,United Kingdom,15.0,77,2,329.90000000000003,4.0,47
17919.0,United Kingdom,103.67999999999999,88,1,536.28,0.0,40
15616.0,United Kingdom,13.5,88,1,317.11,0.0,13
12348.0,Finland,13.200000000000001,7,2,1114.96,0.0,51
16211.0,United Kingdom,13.049999999999999,71,2,543.5699999999999,1.0,37
17524.0,United Kingdom,15.12,11,4,508.9,2.0,45
13073.0,United Kingdom,10.5,61,2,418.08,0.0,27
16269.0,United Kingdom,15.6,77,2,714.59,1.0,54
